participant_id,context_a,context_b,dominant_cosine,top2_mean_angle_deg,top2_max_angle_deg,eigenvalue_distance,spectral_radius_diff,operator_frobenius_distance,bin_clicks
P11,1,2,0.07377155979553891,83.2905557187325,83.2905557187325,0.31152873467265424,0.02157609760758805,0.8272161558570962,10
P11,1,3,0.21507560652974517,38.82615585628245,38.82615585628245,0.44217611282959574,0.19364481836844705,0.9041701304643559,10
P11,1,4,0.31306289801566034,24.924515744917795,24.924515744917795,0.2886242468163816,0.11220145323501057,0.6549211466365971,10
P11,2,3,0.48119953520603753,62.95293834063757,83.33174117524352,0.2152209159760351,0.2152209159760351,1.1585234979772476,10
P11,2,4,0.7396181953507577,53.68698673947084,86.73899320297555,0.09062535562742252,0.09062535562742252,0.7525988302983332,10
P11,3,4,0.14319577297165112,36.14042124906571,66.32834710631639,0.3058462716034576,0.3058462716034576,0.7798646125350875,10
P12,1,2,0.8479917623104225,21.075221236407657,21.075221236407657,0.8080345148506474,0.3741850324211541,1.0917006167565801,10
P12,1,3,0.321708156415581,31.20729993039759,51.343735342700334,0.8114720660117413,0.44190352107046105,0.849194155937461,10
P12,1,4,0.4051019927364366,13.57536407339357,19.97134510642085,0.9233680189514619,0.3300075681307404,0.7879531136577541,10
P12,2,3,0.31268651822835797,71.2056137449844,71.2056137449844,0.19996352232198414,0.06771848864930693,0.5697970341016526,10
P12,2,4,0.7336824661189882,11.845636747602239,11.845636747602239,0.24246127821774954,0.04417746429041369,0.5745346653086141,10
P12,3,4,0.6948660595110902,33.001937076144856,63.18692944503182,0.11189595293972063,0.11189595293972063,0.5283946618526321,10
P13,1,2,0.2711320853956906,62.84341900038727,62.84341900038727,1.0254119158679795,0.40987569771630955,2.158960752123179,10
P13,1,4,0.368217561676201,68.19665846476835,68.19665846476835,0.42308581143040586,0.4057797368201573,2.1438899700339786,10
P13,2,4,0.7335536995317197,42.8148535226212,42.8148535226212,0.6316034542853871,0.004095960896152273,1.201385522819761,10
P14,1,2,0.2649083860086133,47.678834670192806,47.678834670192806,0.5299960840647245,0.0549196269783776,0.630301630070582,10
P14,1,3,0.364456230995794,65.38136594049882,65.38136594049882,0.3419492110422554,0.06472360766963542,0.8024765756288132,10
P14,1,4,0.4970985618266732,70.66937614843938,88.98203236295477,0.022173724775427672,0.022173724775427672,0.5560279185280903,10
P14,2,3,0.06939713964856647,86.02063834223281,86.02063834223281,0.24584463605989101,0.009803980691257819,0.8797700387545968,10
P14,2,4,0.7191793714708409,43.96910008737428,43.96910008737428,0.5502674070800255,0.07709335175380527,0.7215367182631625,10
P14,3,4,0.12345751232443487,14.122632992117177,14.122632992117177,0.35775432265442314,0.08689733244506309,0.6154726310035021,10
P15,1,2,0.5035078392988201,39.597673549902545,63.66453851937036,0.08678467672878581,0.08678467672878581,0.7659378052360455,10
P15,1,3,0.8561421228423648,27.223030789955313,27.223030789955313,0.2881484552932718,0.10931170602293844,0.6119400363015783,10
P15,1,4,0.09287862496005247,50.92893513937221,81.70908963186623,0.04739371788379604,0.04739371788379604,0.6226514561459193,10
P15,2,3,0.19030314578127083,79.02529860781074,79.02529860781074,0.3575686914643072,0.19609638275172425,0.6973909635388892,10
P15,2,4,0.4086105648211809,36.476828904798104,64.85413531681704,0.13417839461258185,0.13417839461258185,0.7397717851631646,10
