participant_id,comparison,condition_pair,color,contingency,dominant_cosine,top2_mean_angle_deg,top2_max_angle_deg,eigenvalue_distance,spectral_radius_diff,operator_frobenius_distance
5f89a35824bee7076b6d536c,same_color_diff_contingency,B1vA2,blue,right_rich,0.6301178427725858,50.93910080845368,50.93910080845368,0.5790473593674209,0.27241128627953065,0.758624941227017
5f89a35824bee7076b6d536c,diff_color_same_contingency,B1vA2,blue,right_rich,0.8064866895549062,36.24592188898118,36.24592188898118,0.3383751329929059,0.2671004867312043,1.3444154245166986
5f89a35824bee7076b6d536c,same_color_diff_contingency,B1vA2,green,left_rich,0.8072509792763162,33.29373003764075,33.29373003764075,0.6569404116344782,0.049110918747000354,1.223601480023223
5f89a35824bee7076b6d536c,diff_color_same_contingency,B1vA2,green,left_rich,0.6486828923222614,24.425217306447443,48.85043461289489,0.8625419240582406,0.054421718295326715,0.9487156498527178
60324e0d654dbd21e0e7fa2d,same_color_diff_contingency,A1vB1,blue,right_rich,0.010023998203805146,33.46819754487198,66.93639508974395,0.15213034442497103,0.15213034442497103,1.2469106422665486
60324e0d654dbd21e0e7fa2d,diff_color_same_contingency,A1vB1,blue,right_rich,0.6354983167306063,36.73862637829091,36.73862637829091,0.6213913840479005,0.011344597887602781,1.237301999684244
60324e0d654dbd21e0e7fa2d,same_color_diff_contingency,A1vB1,green,left_rich,0.17013108197115373,68.04193382280643,68.04193382280643,0.8964258424570611,0.3039580735245599,1.2906025872810771
60324e0d654dbd21e0e7fa2d,diff_color_same_contingency,A1vB1,green,left_rich,0.989423797487571,4.1314280243342845,8.262856048668555,0.14048313121198608,0.14048313121198608,0.6195603091677044
60324e0d654dbd21e0e7fa2d,same_color_diff_contingency,B1vA2,blue,left_rich,0.8186682324314235,15.95091421066123,31.90182842132243,0.033695642441320506,0.033695642441320506,1.1922361019036418
60324e0d654dbd21e0e7fa2d,diff_color_same_contingency,B1vA2,blue,left_rich,0.3053956882996688,11.780102546627848,23.560205093255668,0.8429080339252641,0.15601299918915473,1.4020531664842208
60324e0d654dbd21e0e7fa2d,same_color_diff_contingency,B1vA2,green,right_rich,0.09106425936317061,57.121500683478864,57.121500683478864,0.2827466811167368,0.007461943123419079,0.6952388371569007
